viajero_id,fecha_llegada,tipo_viajero,edad,tamaño_grupo,duracion_estancia,gasto_total,gasto_diario_promedio,gasto_alimentacion,gasto_hospedaje,gasto_actividades,actividades_preferidas,factor_estacional,mes,año,temporada
viajero_000158,2024-12-11,negocios,40,1,3,11556.69,3852.23,3614.79,5298.78,2643.12,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.99,12,2024,invierno
viajero_000159,2024-01-13,cultural,48,3,8,36825.52,4603.19,9992.17,12777.51,14055.83,"museos,sitios_historicos,tours_culturales,teatros",0.88,1,2024,invierno
viajero_000160,2022-03-06,familiar,42,3,6,40712.23,6785.37,10517.63,12255.67,17938.93,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,3,2022,primavera
viajero_000161,2021-04-04,gastronomico,50,3,4,29513.73,7378.43,16137.42,11653.07,1723.24,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.127,4,2021,primavera
viajero_000162,2022-09-10,familiar,29,4,3,29253.6,9751.2,8306.3,12706.44,8240.86,"parques_tematicos,museos,playas,restaurantes_familiares",1.05,9,2022,otoño
viajero_000163,2024-03-17,cultural,59,3,7,36593.01,5227.57,9905.1,14758.49,11929.43,"museos,sitios_historicos,tours_culturales,teatros",1.1,3,2024,primavera
viajero_000164,2023-12-20,romantico,38,2,4,33803.93,8450.98,8535.95,13585.12,11682.86,"hoteles_boutique,restaurantes_romanticos,spas",1.72,12,2023,invierno
viajero_000165,2021-02-10,aventura,34,1,10,7250.65,725.06,2160.31,2651.75,2438.58,"deportes_extremos,senderismo,tours_naturaleza",0.512,2,2021,invierno
viajero_000166,2022-12-09,familiar,28,3,4,41248.77,10312.19,15982.38,16306.14,8960.25,"parques_tematicos,museos,playas,restaurantes_familiares",1.47,12,2022,invierno
viajero_000167,2024-01-21,negocios,45,1,3,9137.82,3045.94,3051.22,5169.24,917.36,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.1,1,2024,invierno
viajero_000168,2022-03-21,wellness,33,3,5,41410.23,8282.05,14220.81,13806.23,13383.19,"spas,yoga,retiros_wellness",0.945,3,2022,primavera
viajero_000169,2023-07-03,mochilero,26,1,15,28023.67,1868.24,7156.95,6801.11,14065.61,"hostales,transporte_publico,comida_local",1.612,7,2023,verano
viajero_000170,2023-09-16,negocios,46,1,3,14940.12,4980.04,5540.5,6646.32,2753.3,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.29,9,2023,otoño
viajero_000171,2021-01-10,familiar,32,3,4,29698.83,7424.71,8968.57,10725.95,10004.31,"parques_tematicos,museos,playas,restaurantes_familiares",0.82,1,2021,invierno
viajero_000172,2020-08-11,cultural,34,2,9,36690.97,4076.77,10033.05,15068.71,11589.2,"museos,sitios_historicos,tours_culturales,teatros",1.3,8,2020,verano
viajero_000173,2020-10-04,cultural,58,4,3,25717.43,8572.48,10034.04,10373.46,5309.93,"museos,sitios_historicos,tours_culturales,teatros",1.1,10,2020,otoño
viajero_000174,2025-12-16,familiar,45,5,4,96447.92,24111.98,37767.97,40013.77,18666.18,"parques_tematicos,museos,playas,restaurantes_familiares",1.575,12,2025,invierno
viajero_000175,2025-04-05,aventura,39,2,14,32793.07,2342.36,11261.46,13806.33,7725.28,"deportes_extremos,senderismo,tours_naturaleza",1.238,4,2025,primavera
viajero_000176,2024-09-07,familiar,26,3,5,43787.08,8757.42,12873.53,16587.45,14326.1,"parques_tematicos,museos,playas,restaurantes_familiares",1.1,9,2024,otoño
viajero_000177,2023-10-11,aventura,20,1,10,10571.45,1057.14,4099.18,4201.81,2270.45,"deportes_extremos,senderismo,tours_naturaleza",1.29,10,2023,otoño
viajero_000178,2025-11-26,mochilero,24,2,18,32284.06,1793.56,8539.03,5413.7,18331.33,"hostales,transporte_publico,comida_local",1.012,11,2025,otoño
viajero_000179,2021-07-19,negocios,49,2,2,13793.97,6896.99,4482.96,7532.2,1778.82,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.82,7,2021,verano
viajero_000180,2020-06-19,familiar,44,5,7,135594.31,19370.62,47918.56,45810.1,41865.65,"parques_tematicos,museos,playas,restaurantes_familiares",1.5,6,2020,verano
viajero_000181,2022-01-11,cultural,57,1,8,18187.83,2273.48,6260.58,7995.31,3931.95,"museos,sitios_historicos,tours_culturales,teatros",0.84,1,2022,invierno
viajero_000182,2025-08-16,negocios,38,1,3,8894.41,2964.8,2740.29,4731.27,1422.85,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.787,8,2025,verano
viajero_000183,2020-08-31,negocios,50,1,2,4683.3,2341.65,1576.15,2196.92,910.23,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.7,8,2020,verano
viajero_000184,2025-05-23,aventura,30,3,7,31969.41,4567.06,12729.02,11152.62,8087.78,"deportes_extremos,senderismo,tours_naturaleza",1.463,5,2025,primavera
viajero_000185,2021-08-04,aventura,38,1,9,12788.9,1420.99,4078.38,5279.51,3431.02,"deportes_extremos,senderismo,tours_naturaleza",1.742,8,2021,verano
viajero_000186,2023-04-24,negocios,54,1,3,14177.26,4725.75,4829.54,7836.31,1511.4,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.183,4,2023,primavera
viajero_000187,2021-04-24,gastronomico,39,3,2,12286.15,6143.08,5548.68,3895.09,2842.38,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.127,4,2021,primavera
viajero_000188,2025-08-24,romantico,23,2,2,19283.96,9641.98,5926.37,7389.8,5967.8,"hoteles_boutique,restaurantes_romanticos,spas",1.463,8,2025,verano
viajero_000189,2023-09-04,cultural,56,4,8,102210.21,12776.28,37548.34,45879.83,18782.04,"museos,sitios_historicos,tours_culturales,teatros",1.29,9,2023,otoño
viajero_000190,2023-08-25,cultural,43,2,5,29702.12,5940.42,9869.67,10704.97,9127.49,"museos,sitios_historicos,tours_culturales,teatros",1.397,8,2023,verano
viajero_000191,2023-09-28,aventura,35,4,12,84043.72,7003.64,24982.13,28044.58,31017.01,"deportes_extremos,senderismo,tours_naturaleza",1.505,9,2023,otoño
viajero_000192,2023-08-19,familiar,34,5,4,92338.1,23084.52,26444.41,28966.12,36927.57,"parques_tematicos,museos,playas,restaurantes_familiares",1.827,8,2023,verano
viajero_000193,2023-01-03,aventura,27,3,5,8001.97,1600.39,2687.21,2617.59,2697.18,"deportes_extremos,senderismo,tours_naturaleza",0.645,1,2023,invierno
viajero_000194,2025-02-14,familiar,42,4,3,23966.66,7988.89,6544.52,10375.78,7046.36,"parques_tematicos,museos,playas,restaurantes_familiares",0.787,2,2025,invierno
viajero_000195,2022-02-26,romantico,36,2,2,15898.93,7949.46,6196.68,6249.16,3453.08,"hoteles_boutique,restaurantes_romanticos,spas",1.575,2,2022,invierno
viajero_000196,2025-01-29,aventura,33,2,11,22127.58,2011.6,6425.28,7297.56,8404.74,"deportes_extremos,senderismo,tours_naturaleza",0.675,1,2025,invierno
viajero_000197,2020-05-23,romantico,30,2,4,21816.33,5454.08,8259.33,9047.18,4509.82,"hoteles_boutique,restaurantes_romanticos,spas",1.2,5,2020,primavera
viajero_000198,2021-06-01,cultural,52,2,9,45875.04,5097.23,16996.09,20551.3,8327.64,"museos,sitios_historicos,tours_culturales,teatros",1.333,6,2021,verano
viajero_000199,2020-07-09,familiar,28,5,5,85008.15,17001.63,33159.97,30631.29,21216.89,"parques_tematicos,museos,playas,restaurantes_familiares",1.8,7,2020,verano
viajero_000200,2021-03-22,cultural,60,3,4,19656.22,4914.06,7791.07,6985.24,4879.91,"museos,sitios_historicos,tours_culturales,teatros",1.025,3,2021,primavera
viajero_000201,2023-06-13,aventura,21,2,13,58432.52,4494.81,19103.42,20342.01,18987.1,"deportes_extremos,senderismo,tours_naturaleza",1.72,6,2023,verano
viajero_000202,2022-09-25,gastronomico,29,4,3,51664.86,17221.62,21420.29,21265.48,8979.09,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.155,9,2022,otoño
viajero_000203,2025-11-23,familiar,28,4,4,34392.48,8598.12,12490.85,11600.27,10301.37,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,11,2025,otoño
viajero_000204,2020-07-11,gastronomico,53,1,3,9952.53,3317.51,5783.02,3721.68,447.83,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.5,7,2020,verano
viajero_000205,2025-06-07,lujo,52,3,8,282351.32,35293.92,70961.35,141840.91,69549.07,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.575,6,2025,verano
viajero_000206,2020-03-05,gastronomico,41,1,4,8937.64,2234.41,4552.92,2798.53,1586.2,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.9,3,2020,primavera
viajero_000207,2022-06-20,negocios,50,2,3,25928.21,8642.74,9382.32,14654.32,1891.57,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.945,6,2022,verano
viajero_000208,2025-04-10,romantico,50,2,4,32462.89,8115.72,12015.84,10616.14,9830.91,"hoteles_boutique,restaurantes_romanticos,spas",1.125,4,2025,primavera
viajero_000209,2025-12-01,gastronomico,39,1,3,16689.25,5563.08,7215.41,7424.63,2049.21,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.463,12,2025,invierno
viajero_000210,2020-06-16,cultural,50,1,4,7196.02,1799.01,2032.78,3100.72,2062.52,"museos,sitios_historicos,tours_culturales,teatros",1.3,6,2020,verano
viajero_000211,2025-05-25,negocios,53,1,1,5095.71,5095.71,1919.84,2440.9,734.97,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.125,5,2025,primavera
viajero_000212,2023-02-15,cultural,37,1,9,18608.35,2067.59,5355.97,6829.43,6422.95,"museos,sitios_historicos,tours_culturales,teatros",0.752,2,2023,invierno
viajero_000213,2022-09-22,familiar,34,3,7,54788.18,7826.88,18744.13,19114.15,16929.89,"parques_tematicos,museos,playas,restaurantes_familiares",1.05,9,2022,otoño
viajero_000214,2022-12-30,aventura,38,2,9,14257.07,1584.12,4219.24,4844.01,5193.82,"deportes_extremos,senderismo,tours_naturaleza",0.84,12,2022,invierno
viajero_000215,2025-01-03,aventura,33,2,14,31164.43,2226.03,10068.66,9465.1,11630.67,"deportes_extremos,senderismo,tours_naturaleza",0.675,1,2025,invierno
viajero_000216,2022-10-22,aventura,30,4,9,55176.03,6130.67,21412.74,16652.15,17111.14,"deportes_extremos,senderismo,tours_naturaleza",1.26,10,2022,otoño
viajero_000217,2024-08-07,aventura,25,4,12,121012.76,10084.4,37555.83,44017.55,39439.38,"deportes_extremos,senderismo,tours_naturaleza",1.87,8,2024,verano
viajero_000218,2020-12-08,familiar,31,3,7,64456.38,9208.05,18865.74,24337.53,21253.11,"parques_tematicos,museos,playas,restaurantes_familiares",1.4,12,2020,invierno
viajero_000219,2022-01-10,familiar,40,3,6,32277.84,5379.64,9977.52,13803.38,8496.94,"parques_tematicos,museos,playas,restaurantes_familiares",0.84,1,2022,invierno
viajero_000220,2023-05-12,familiar,32,4,6,60518.37,10086.4,23700.89,27192.52,9624.96,"parques_tematicos,museos,playas,restaurantes_familiares",1.183,5,2023,primavera
viajero_000221,2025-02-19,negocios,40,1,3,9628.34,3209.45,3581.35,4042.42,2004.57,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.238,2,2025,invierno
viajero_000222,2021-02-25,familiar,25,5,3,21358.34,7119.45,7713.14,8145.77,5499.42,"parques_tematicos,museos,playas,restaurantes_familiares",0.717,2,2021,invierno
viajero_000223,2024-07-14,negocios,36,1,1,3660.23,3660.23,1070.06,1892.56,697.62,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.88,7,2024,verano
viajero_000224,2022-06-16,lujo,65,3,4,240426.08,60106.52,70136.24,138377.2,31912.64,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.47,6,2022,verano
viajero_000225,2020-07-25,romantico,37,2,2,13526.59,6763.29,5189.76,4992.03,3344.8,"hoteles_boutique,restaurantes_romanticos,spas",1.4,7,2020,verano
viajero_000226,2023-10-13,negocios,46,1,1,4153.35,4153.35,1653.05,1869.73,630.57,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.397,10,2023,otoño
viajero_000227,2025-11-12,gastronomico,25,3,3,24521.11,8173.7,11964.16,9233.89,3323.06,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.012,11,2025,otoño
viajero_000228,2025-10-03,familiar,36,3,4,40328.17,10082.04,14273.6,16533.5,9521.06,"parques_tematicos,museos,playas,restaurantes_familiares",1.012,10,2025,otoño
viajero_000229,2021-02-26,gastronomico,31,1,2,3003.91,1501.96,1345.54,915.77,742.6,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.717,2,2021,invierno
viajero_000230,2024-09-19,romantico,43,2,2,9675.66,4837.83,3376.79,3466.94,2831.93,"hoteles_boutique,restaurantes_romanticos,spas",1.1,9,2024,otoño
viajero_000231,2022-11-27,familiar,33,5,3,40003.73,13334.58,14485.14,12288.63,13229.96,"parques_tematicos,museos,playas,restaurantes_familiares",0.84,11,2022,otoño
viajero_000232,2025-12-20,cultural,41,3,9,76280.59,8475.62,24337.27,25373.84,26569.48,"museos,sitios_historicos,tours_culturales,teatros",1.238,12,2025,invierno
viajero_000233,2020-03-14,familiar,36,3,3,18810.54,6270.18,5455.42,7070.67,6284.45,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,3,2020,primavera
viajero_000234,2022-03-24,gastronomico,51,2,3,20385.94,6795.31,10474.23,7740.99,2170.72,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.945,3,2022,primavera
viajero_000235,2022-08-27,familiar,32,4,7,146387.39,20912.48,43139.37,53908.82,49339.2,"parques_tematicos,museos,playas,restaurantes_familiares",1.785,8,2022,verano
viajero_000236,2023-01-19,aventura,25,2,5,10105.57,2021.11,2684.51,3252.25,4168.81,"deportes_extremos,senderismo,tours_naturaleza",0.645,1,2023,invierno
viajero_000237,2025-04-16,negocios,54,3,3,31561.84,10520.61,9958.19,15553.68,6049.97,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.238,4,2025,primavera
viajero_000238,2022-10-12,familiar,44,5,3,23113.1,7704.37,8643.34,9366.0,5103.76,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,10,2022,otoño
viajero_000239,2022-08-27,familiar,26,4,6,148315.92,24719.32,40186.77,60418.03,47711.12,"parques_tematicos,museos,playas,restaurantes_familiares",1.785,8,2022,verano
viajero_000240,2021-06-08,negocios,50,1,2,6670.36,3335.18,2194.93,3445.29,1030.14,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.922,6,2021,verano
viajero_000241,2024-08-16,romantico,43,2,3,23253.05,7751.02,8209.29,10091.06,4952.71,"hoteles_boutique,restaurantes_romanticos,spas",1.43,8,2024,verano
viajero_000242,2022-12-01,negocios,54,1,1,4282.86,4282.86,1482.16,1982.25,818.46,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.945,12,2022,invierno
viajero_000243,2025-04-04,familiar,37,4,3,53940.65,17980.22,18288.72,22289.58,13362.35,"parques_tematicos,museos,playas,restaurantes_familiares",1.35,4,2025,primavera
viajero_000244,2020-04-24,mochilero,22,1,16,10181.06,636.32,3261.59,1599.48,5319.98,"hostales,transporte_publico,comida_local",1.1,4,2020,primavera
viajero_000245,2025-09-14,familiar,40,4,5,41258.19,8251.64,13133.93,17891.45,10232.81,"parques_tematicos,museos,playas,restaurantes_familiares",1.125,9,2025,otoño
viajero_000246,2021-11-01,familiar,38,3,7,53332.26,7618.89,20858.92,17397.9,15075.44,"parques_tematicos,museos,playas,restaurantes_familiares",0.82,11,2021,otoño
viajero_000247,2022-03-23,familiar,41,3,6,26471.69,4411.95,10229.58,9012.14,7229.97,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,3,2022,primavera
viajero_000248,2020-04-21,deportivo,25,1,5,6229.27,1245.85,2474.31,2457.15,1297.81,"actividades_deportivas,gimnasios,competencias",1.1,4,2020,primavera
viajero_000249,2024-04-09,cultural,64,3,3,28167.44,9389.15,9046.82,11898.17,7222.45,"museos,sitios_historicos,tours_culturales,teatros",1.32,4,2024,primavera
viajero_000250,2024-05-07,negocios,55,1,1,2795.85,2795.85,1061.22,1345.79,388.84,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.1,5,2024,primavera
viajero_000251,2020-11-23,cultural,56,4,4,29002.32,7250.58,7377.48,11055.27,10569.57,"museos,sitios_historicos,tours_culturales,teatros",1.0,11,2020,otoño
viajero_000252,2025-03-03,negocios,45,1,1,5800.61,5800.61,1999.65,2950.12,850.83,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.35,3,2025,primavera
viajero_000253,2024-08-13,negocios,35,1,1,3722.14,3722.14,1101.63,2205.16,415.36,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.77,8,2024,verano
viajero_000254,2022-04-14,familiar,28,3,3,39599.14,13199.71,11496.76,17807.6,10294.78,"parques_tematicos,museos,playas,restaurantes_familiares",1.26,4,2022,primavera
viajero_000255,2025-03-21,negocios,30,1,1,6224.13,6224.13,1758.72,3164.38,1301.02,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.35,3,2025,primavera
viajero_000256,2025-10-17,familiar,35,3,5,52635.63,10527.13,18793.86,22250.23,11591.53,"parques_tematicos,museos,playas,restaurantes_familiares",1.012,10,2025,otoño
viajero_000257,2021-10-21,cultural,31,1,3,6864.39,2288.13,2184.55,2835.14,1844.7,"museos,sitios_historicos,tours_culturales,teatros",1.127,10,2021,otoño
viajero_000258,2025-05-23,cultural,45,2,9,58908.22,6545.36,18419.57,18065.76,22422.89,"museos,sitios_historicos,tours_culturales,teatros",1.238,5,2025,primavera
viajero_000259,2021-06-11,negocios,53,2,2,14107.49,7053.75,5063.31,8232.49,811.69,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.922,6,2021,verano
viajero_000260,2020-11-21,romantico,26,2,3,16129.3,5376.43,4621.37,5946.3,5561.63,"hoteles_boutique,restaurantes_romanticos,spas",0.8,11,2020,otoño
viajero_000261,2022-12-25,familiar,45,3,5,70672.13,14134.43,19745.58,31206.34,19720.21,"parques_tematicos,museos,playas,restaurantes_familiares",1.47,12,2022,invierno
viajero_000262,2025-09-03,negocios,47,1,1,3746.5,3746.5,1431.25,1644.71,670.54,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.35,9,2025,otoño
viajero_000263,2020-03-24,familiar,28,4,4,42922.89,10730.72,13984.41,17254.82,11683.66,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,3,2020,primavera
viajero_000264,2020-01-21,cultural,44,3,7,36982.61,5283.23,11014.26,14387.14,11581.21,"museos,sitios_historicos,tours_culturales,teatros",0.8,1,2020,invierno
viajero_000265,2025-02-15,negocios,55,1,2,6201.01,3100.51,1794.58,3431.99,974.45,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.238,2,2025,invierno
viajero_000266,2022-12-01,familiar,42,4,4,42496.54,10624.14,16908.95,17725.41,7862.18,"parques_tematicos,museos,playas,restaurantes_familiares",1.47,12,2022,invierno
viajero_000267,2022-10-27,negocios,32,1,2,11878.98,5939.49,3001.96,5702.69,3174.32,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.365,10,2022,otoño
viajero_000268,2024-11-25,mochilero,28,2,8,7167.61,895.95,2183.86,1679.86,3303.89,"hostales,transporte_publico,comida_local",0.99,11,2024,otoño
viajero_000269,2023-06-13,aventura,32,3,8,52315.04,6539.38,19222.56,19168.14,13924.34,"deportes_extremos,senderismo,tours_naturaleza",1.72,6,2023,verano
viajero_000270,2020-08-22,aventura,33,2,12,49393.45,4116.12,15506.81,18095.3,15791.33,"deportes_extremos,senderismo,tours_naturaleza",1.7,8,2020,verano
viajero_000271,2022-08-26,lujo,37,3,8,432899.83,54112.48,111388.81,196853.96,124657.06,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.575,8,2022,verano
viajero_000272,2022-04-22,cultural,58,4,5,32856.74,6571.35,10696.77,13948.69,8211.28,"museos,sitios_historicos,tours_culturales,teatros",1.26,4,2022,primavera
viajero_000273,2023-03-09,aventura,27,4,11,59587.22,5417.02,21397.19,23540.71,14649.32,"deportes_extremos,senderismo,tours_naturaleza",0.86,3,2023,primavera
viajero_000274,2022-03-20,negocios,41,1,2,6448.63,3224.31,2361.74,3527.72,559.16,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.26,3,2022,primavera
viajero_000275,2022-09-01,aventura,31,3,6,44075.45,7345.91,14519.78,15000.17,14555.51,"deportes_extremos,senderismo,tours_naturaleza",1.47,9,2022,otoño
viajero_000276,2024-03-23,cultural,43,3,5,43735.65,8747.13,17158.31,14879.18,11698.16,"museos,sitios_historicos,tours_culturales,teatros",1.1,3,2024,primavera
viajero_000277,2021-05-26,familiar,36,5,5,73121.93,14624.39,19513.16,24881.62,28727.15,"parques_tematicos,museos,playas,restaurantes_familiares",1.127,5,2021,primavera
viajero_000278,2022-08-01,gastronomico,36,1,2,5840.27,2920.13,2397.23,2437.89,1005.15,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.47,8,2022,verano
viajero_000279,2023-11-20,familiar,35,5,7,73546.27,10506.61,21984.15,24495.74,27066.38,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,11,2023,otoño
